word	sentiment
mistreated	-0.98
mistress	0.26
mistrial	-0.146
mistrust	-0.73
misty	-0.146
misunderstand	-0.417
misunderstanding	-0.776
misunderstood	-0.208
misuse	-0.834
mite	-0.42
miter	-0.084
mitigate	0.012
mitigating	0.102
mitigation	-0.104
mitt	-0.188
mitten	0.062
mitzvah	-0.156
mix	0.095
mixed	0.02
mixedemotions	-0.12
mixer	0.124
mixture	0.092
mnemonic	0.062
moan	-0.286
moat	-0.204
mob	-0.408
mobile	0.23
mobility	0.4
mobilization	0.376
mobilize	0.208
mobster	-0.624
mocha	0.0
mock	-0.28
mocked	-0.55
mockery	-0.812
mocking	-0.836
mockingbird	0.026
mod	-0.084
modal	0.184
modality	0.266
mode	0.062
model	0.214
modeler	0.0
modeling	0.368
modem	0.146
moderate	0.319
moderate anticipation	0.334
moderate disgust	-0.542
moderate negative	-0.646
moderate positive	0.792
moderate surprise	0.552
moderate trust	0.354
moderately	0.208
moderating	0.334
moderation	0.062
moderator	0.038
modern	0.71
modernism	0.52
modest	0.472
modesty	0.556
modicum	-0.532
modifiable	0.082
modification	-0.04
modified	0.122
modify	-0.084
modulate	0.346
modulation	-0.084
module	0.164
modulus	0.244
mogul	0.02
moiety	-0.244
moist	-0.06
moisture	-0.188
moisturizer	0.5
molar	0.088
molasses	-0.02
mold	-0.34
molded	0.334
molding	0.104
moldy	-0.53
mole	-0.128
molecular	-0.01
molecule	0.062
molest	-0.734
molestation	-0.796
molester	-0.714
molten	-0.166
mom	0.854
moment	0.094
momentary	0.124
momentous	0.584
momentum	0.326
momma	0.666
mommy	0.708
monad	0.02
monarch	0.166
monarchy	-0.1
monastery	0.388
monastic	-0.124
monetary	0.166
money	0.281
mongoloid	-0.646
mongoose	-0.346
mongrel	-0.15
monitor	-0.02
monk	-0.056
monkey	0.096
mono	0.0
monochrome	-0.376
monogamous	0.02
monogamy	0.084
monogram	-0.04
monogrammed	0.006
monograph	0.0
monolayer	-0.146
monolith	-0.142
monologue	0.0
monopolist	-0.34
monopoly	-0.102
monotonous	-0.292
monotony	-0.204
monoxide	-0.134
monsieur	0.104
monsoon	-0.284
monster	-0.762
monstrosity	-0.812
monstrous	-0.806
montage	-0.124
monte	0.178
month	0.376
monthly	0.244
monument	0.666
monumental	0.312
moo	-0.124
mooch	-0.244
mood	0.44
moods	0.156
moody	-0.51
moon	0.346
moonbeam	0.4
moonlight	0.73
moonlit	0.746
moonshine	0.266
moonstruck	0.166
moonwalk	0.23
moor	-0.378
moored	-0.312
mooring	-0.354
moorings	-0.188
moorland	-0.02
moose	0.296
moot	-0.312
mooted	-0.224
mop	-0.208
mope	-0.188
moped	0.164
moral	0.375
morale	0.458
morality	0.694
morals	0.292
morass	-0.226
moratorium	-0.326
moray	0.02
morbid	-0.82
morbidity	-0.26
morbidness	-0.76
more	0.219
mores	0.164
morgue	-0.956
moribund	-0.834
morn	0.084
morning	0.376
moron	-0.734
moronic	-0.756
morose	-0.52
morph	-0.104
morphine	-0.542
morphism	-0.204
morphology	0.032
morrow	0.416
morsel	-0.02
mortal	-0.608
mortality	-0.542
mortar	-0.334
mortgage	-0.49
mortgagee	-0.164
mortgagor	-0.138
mortician	-0.792
mortification	-0.73
mortified	-0.854
mortuary	-0.734
mosaic	0.27
mosey	0.042
mosque	0.084
mosquito	-0.542
moss	-0.53
mossy	-0.25
mote	-0.25
motel	0.062
moth	-0.354
mother	0.862
motherfucker	-0.756
motherfucking	-0.858
motherhood	0.688
motherland	0.354
motherless	-0.674
motherly	0.854
motif	0.376
motion	0.334
motionless	-0.354
motivate	0.624
motivated	0.587
motivating	0.916
motivation	0.698
motivational	0.812
motive	0.286
motley	-0.167
motor	0.062
motorbike	0.104
motorboat	0.354
motorcade	0.416
motorcar	0.388
motorcycle	0.354
motorist	0.124
motte	-0.038
mottled	-0.24
motto	0.376
mould	-0.286
mound	0.04
mount	0.0
mountain	0.396
mountaineer	0.27
mountainous	0.27
mountains	0.532
mountaintop	0.306
mourn	-0.833
mournful	-0.64
mourning	-0.646
mouse	-0.146
mousetrap	-0.64
mousse	0.208
moustache	-0.06
mousy	-0.04
mouth	0.468
mouthful	0.218
mouthpiece	0.146
mouthwash	-0.124
movable	-0.062
move	0.312
movement	0.312
mover	0.23
movie	0.584
movies	0.448
moving	-0.042
movingforward	0.714
movingon	-0.02
mow	-0.16
mower	-0.084
moxie	0.062
mozzarella	0.306
mri	-0.27
muchneeded	-0.124
mucis	-0.204
muck	-0.306
mucked	-0.632
mucous	-0.34
mucus	-0.714
mud	-0.334
muddle	-0.632
muddled	-0.5
muddy	-0.416
muff	0.084
muffin	0.368
muffled	-0.042
muffler	-0.286
mug	0.084
mugger	-0.75
mulberry	-0.062
mulch	-0.302
mule	-0.36
mull	0.326
mullet	0.042
multilateral	0.0
multimedia	0.222
multinational	0.312
multiple	0.32
multiple sclerosis	-0.624
multiplex	0.22
multiplication	0.292
multiplicity	0.354
multiplied	0.604
multiplier	0.286
multiply	0.604
multitude	0.124
mum	0.604
mumble	-0.416
mumbo	-0.142
mummy	-0.2
mumps	-0.802
munch	0.082
munchies	0.124
munchkin	-0.02
mundane	-0.376
municipal	0.25
municipality	0.138
mural	0.102
murder	-0.986
murderer	-0.98
murderess	-0.918
murderous	-0.966
murky	-0.714
murmur	-0.084
muscle	-0.282
muscular	0.062
muse	0.52
muses	0.428
museum	0.584
mush	0.0
mushroom	-0.02
mushy	0.04
music	0.469
musical	0.816
musician	0.632
musing	0.48
musk	-0.062
musket	-0.48
musketeer	0.388
muskrat	-0.122
muslin	-0.122
muss	-0.164
must	-0.184
mustang	0.27
mustard	0.0
muster	0.27
musty	-0.292
mutable	-0.148
mutant	-0.326
mutate	-0.438
mutation	-0.27
mute	-0.458
muted	-0.48
mutilate	-0.75
mutilated	-0.918
mutilation	-0.756
mutiny	-0.354
mutt	-0.164
mutter	-0.175
mutton	-0.146
mutual	0.194
mutually	0.688
muzzle	-0.224
myfavorite	0.624
myopia	-0.51
myopic	-0.312
myriad	-0.04
mysterious	-0.104
mystery	-0.166
mystic	0.286
mystical	0.188
mysticism	0.188
mystified	-0.312
mystique	0.336
myth	-0.084
mythic	0.27
mythical	0.25
mythological	0.52
mythology	0.368
nab	-0.062
nacho	0.334
nada	-0.5
nadir	-0.042
nag	-0.429
nail	-0.047
nail gun	-0.244
naive	-0.278
naked	-0.354
nakedness	-0.04
namaste	0.438
name	0.146
named	0.124
nameless	-0.312
namesake	-0.164
naming	0.334
nana	0.53
nanny	0.23
nanometer	-0.25
nap	0.344
napalm	-0.47
nape	-0.146
napkin	-0.062
napping	0.53
nappy	0.058
narcissism	-0.572
narcissist	-0.654
narcissistic	-0.354
narcotic	-0.796
narrate	0.082
narration	0.244
narrative	0.16
narrator	0.346
narrow	-0.48
narrowing	-0.292
nasal	-0.042
nascent	0.368
nasty	-0.766
natal	0.51
nation	0.188
national	0.396
nationality	0.284
nationwide	0.368
native	0.27
nativity	0.5
natural	0.413
natural gas	0.27
naturalist	0.688
naturalization	0.562
naturalized	0.52
naturally	0.708
nature	0.714
naught	-0.312
naughty	-0.098
nausea	-0.792
nauseate	-0.876
nauseating	-0.958
nauseous	-0.73
nautical	0.292
nautilus	-0.208
naval	0.084
nave	0.166
navel	-0.104
navigable	0.498
navigate	0.48
navigation	0.682
navigational	0.146
navigator	0.166
navy	0.062
nay	-0.312
nearsighted	-0.458
neat	0.389
neatly	0.604
nebula	0.02
nebulae	-0.02
nebulous	-0.062
necessarily	0.219
necessary	0.5
necessitate	0.156
necessities	0.04
necessity	0.134
neck	0.082
necklace	0.52
necktie	0.166
necromancer	-0.334
necrosis	-0.77
nectar	0.492
need	-0.056
needalife	-0.02
needed	0.354
needful	0.164
needit	-0.5
needle	-0.111
needlepoint	0.306
needles	-0.5
needless	-0.346
needtoknow	-0.146
needtorelax	0.346
needy	-0.28
nefarious	-0.632
negate	-0.514
negation	-0.389
negative	-0.736
negativity	-0.88
neglect	-0.625
neglected	-0.458
neglecting	-0.646
negligee	-0.23
negligence	-0.816
negligent	-0.666
negligently	-0.888
negligible	-0.646
negotiable	0.376
negotiate	0.224
negotiation	-0.02
negotiator	0.27
negro	-0.292
neigh	-0.244
neighbor	0.314
neighborhood	-0.23
neighboring	0.312
nemesis	-0.458
neon	0.188
neonatal	0.084
neophyte	-0.428
neoprene	-0.368
nephew	0.438
nepotism	-0.302
nerd	-0.184
nerdy	-0.408
nerve	-0.742
nerves	-0.334
nervous	-0.153
nervousness	-0.674
nervouswreck	-0.776
nervy	-0.5
ness	-0.208
nest	0.374
nestle	0.25
nestling	0.208
net	-0.118
nether	-0.52
netting	-0.264
nettle	-0.188
network	0.062
networking	0.25
neural	0.164
neuralgia	-0.816
neurological	0.0
neurologist	0.216
neurology	-0.082
neurosis	-0.756
neurosurgeon	0.18
neurosurgery	-0.02
neurotic	-0.604
neuter	0.242
neutral	-0.062
neutrality	-0.062
neutralize	0.038
neutron	-0.062
never	-0.547
new	0.406
new age	0.388
newbeginnings	0.604
newborn	0.836
newcomer	0.244
newday	0.694
newfound	0.49
newjob	0.51
newlife	0.796
newly	0.376
newlywed	0.694
newme	0.286
newness	0.48
news	-0.047
newscast	0.062
newscaster	0.292
newsflash	0.208
newsletter	0.244
newsman	0.208
newspaper	0.204
newspaperman	0.122
newsreel	0.25
newsroom	0.062
newsstand	0.23
newstart	0.604
newt	-0.084
newyear	0.876
nexus	-0.008
nib	0.02
nibble	0.102
nice	0.681
niche	-0.082
nichts	-0.188
nick	0.108
nickel	0.02
nickname	-0.02
nicotine	-0.53
niece	0.542
nifty	0.48
nigger	-0.52
nigh	0.306
night	0.094
nightcap	0.5
nightclub	0.604
nightfall	-0.02
nightgown	0.286
nightie	0.26
nightingale	0.48
nightlife	0.084
nightly	0.346
nightmare	-0.688
nightmares	-0.836
nightstand	-0.02
nightstick	0.0
nighttime	0.47
nihilism	-0.266
nil	-0.428
nimble	0.666
nimrod	-0.346
nincompoop	-0.27
nine	0.104
nineteen	0.346
ninety	-0.042
ninja	0.084
ninny	-0.312
nintendo	0.604
ninth	-0.02
nip	-0.438
nipper	-0.228
nipple	-0.04
nippy	0.08
nite	0.219
nitrate	-0.224
nitro	0.0
nitrogen	-0.146
nitrous	-0.13
nitwit	-0.708
nix	-0.34
no anticipation	-0.208
no disgust	0.02
no emotion	-0.66
no sentiment	-0.816
no surprise	-0.658
no trust	-0.89
nobility	0.688
noble	0.857
nobleman	0.35
nobodycares	-0.27
nocomplaints	0.354
nocturnal	0.08
nod	0.18
nodding	0.388
node	-0.208
nodular	-0.124
nodule	-0.376
noggin	0.02
nohope	-0.6
noir	-0.25
noise	0.042
noisy	-0.458
nomad	-0.25
nomadic	-0.146
nomenclature	0.0
nominal	0.188
nominate	0.23
nomination	0.326
nominee	0.324
non-violence	0.458
non-violent	0.194
nonce	-0.156
nonchalant	-0.376
noncompliance	-0.776
nondescript	-0.02
nonexistent	-0.584
nonfat	0.208
nonfiction	-0.148
nonpayment	-0.542
nonresident	-0.5
nonsense	-0.569
nonsensical	-0.654
nonviolent	0.28
noob	-0.166
noodle	0.266
nook	-0.04
noon	0.062
noose	-0.288
nopoint	-0.448
noregrets	-0.062
norm	0.0
normal	0.361
normalcy	0.61
normality	0.562
north	0.062
northbound	0.208
northeast	0.124
northern	0.14
northwest	0.208
northwestern	-0.042
noschool	-0.02
nose	-0.063
nosebleed	-0.694
nosey	-0.448
nosnow	-0.216
nostalgia	-0.166
nostalgic	-0.084
nostress	0.062
nostril	-0.208
nosun	-0.224
nosy	-0.416
not negative	0.244
not positive	-0.898
notable	0.333
notables	0.188
notably	0.584
notamorningperson	-0.062
notary	0.082
notation	0.27
notch	-0.082
notched	-0.04
note	0.188
notebook	-0.102
noted	0.23
noteworthy	0.408
nothappy	-0.776
nothingbetter	0.27
nothingness	-0.592
notice	0.292
noticeable	0.78
notification	0.208
notify	0.286
notion	0.224
notional	0.04
notoriety	0.104
notorious	-0.268
notready	-0.734
notwithstanding	-0.266
nought	-0.376
noun	0.062
nourish	0.756
nourishment	0.572
nouveau	0.266
novel	0.404
novelist	-0.32
novelty	0.346
novice	-0.142
nowadays	0.36
nowork	-0.376
noworries	0.26
noxious	-0.646
nozzle	-0.124
nuance	-0.184
nuances	-0.02
nuclear	-0.469
nucleus	0.058
nude	-0.02
nudge	-0.104
nudie	0.0
nudist	-0.12
nudity	-0.124
nugget	0.204
nuisance	-0.604
nuke	-0.75
nul	-0.326
nullify	-0.49
numb	-0.784
number	-0.188
numbering	0.02
numbers	-0.188
numbness	-0.388
numbskull	-0.4
numeral	0.164
numerator	-0.02
numerical	-0.042
numerically	0.02
numerous	0.244
nun	0.0
nunchucks	-0.326
nunnery	0.306
nuptials	0.542
nurse	0.194
nursemaid	0.23
nursery	0.788
nursing	0.104
nurture	0.49
nut	-0.27
nutcase	-0.428
nutcracker	0.27
nuthouse	-0.306
nutmeg	0.27
nutrition	0.77
nutritional	0.624
nutritious	0.666
nutritive	0.75
nuts	0.188
nutshell	-0.084
nutty	-0.112
nylon	-0.02
nylong	-0.122
nylons	0.112
nymph	0.084
nymphomaniac	-0.204
oaf	-0.312
oak	0.166
oar	-0.062
oasis	0.592
oat	0.244
oath	0.086
oatmeal	0.184
obedience	0.53
obedient	0.6
obediently	0.604
obelisk	0.208
obese	-0.734
obesity	-0.57
obey	0.111
obi	-0.062
obit	-0.18
obituary	-0.624
object	-0.278
objection	-0.306
objectionable	-0.082
objective	0.014
objectivity	0.53
obligation	-0.556
obligatory	-0.326
oblige	0.153
obliged	-0.346
obliging	0.48
obligor	-0.396
oblique	-0.124
obliterate	-0.5
obliterated	-0.52
obliteration	-0.646
oblivion	-0.694
oblivious	-0.542
oblong	0.122
obnoxious	-0.792
oboe	0.02
obscene	-0.9
obscenity	-0.834
obscure	-0.19
obscured	-0.77
obscurity	-0.584
observance	0.062
observant	0.48
observation	0.266
observatory	0.286
observe	0.542
observer	0.326
observing	0.166
obsess	-0.776
obsessed	-0.562
obsessing	-0.654
obsession	-0.542
obsessive	-0.562
obsolescence	-0.5
obsolete	-0.326
obstacle	-0.514
obstetrician	0.042
obstetrics	0.06
obstinate	-0.708
obstruct	-0.764
obstruction	-0.75
obstructive	-0.592
obtain	0.458
obtainable	0.354
obtuse	-0.438
obverse	-0.06
obvious	0.25
ocarina	0.082
occasion	0.4
occasional	-0.02
occasionally	0.076
occipital	-0.204
occlusion	-0.388
occult	-0.416
occupancy	0.25
occupant	0.0
occupation	0.124
occupational	0.166
occupied	-0.326
occupier	-0.146
occupy	-0.208
occupying	0.146
occur	-0.098
occurrence	0.146
ocd	-0.334
ocean	0.646
oceanic	0.48
octagon	0.204
octave	-0.124
octopus	0.426
ocular	-0.164
odd	-0.194
oddball	-0.368
oddity	-0.376
odds	0.0
ode	0.208
odious	-0.53
odometer	-0.266
odor	-0.326
odyssey	0.244
oedipal	-0.376
oestrogen	0.042
oeuvre	0.306
offal	-0.396
offence	-0.376
offend	-0.812
offended	-0.624
offender	-0.792
offense	-0.54
offensive	-0.903
offer	-0.014
offered	0.164
offering	0.376
offhand	-0.224
office	-0.146
officer	0.084
offices	-0.062
official	0.292
officiate	0.376
offing	-0.02
offload	-0.042
offset	0.438
offshoot	0.034
offshore	-0.166
offside	-0.354
offspring	0.312
oft	0.0
oftentimes	0.142
ogre	-0.73
ohdear	-0.084
ohgod	0.0
ohno	-0.208
ohshit	-0.54
oil	0.042
oils	-0.082
oily	-0.448
oink	0.0
ointment	-0.124
okra	-0.062
olden	-0.432
oldie	-0.274
oldies	-0.124
olfactory	0.204
oligarchy	-0.346
olive	0.142
omega	0.058
omelet	0.416
omen	-0.453
omgomgomg	-0.02
ominous	-0.569
omission	-0.264
omit	-0.514
omitted	-0.48
omnibus	-0.02
omnipotence	0.334
omnipotent	0.438
omnipresent	0.376
omniscient	0.312
onboard	0.224
oncologist	-0.48
oncology	-0.592
oncoming	0.188
one	0.084
oneday	0.334
onedge	-0.042
onelove	0.632
oneness	0.49
onerous	0.0
oneself	0.32
ongoing	0.348
onion	-0.244
onset	0.346
onslaught	-0.604
onstage	0.438
ontology	0.02
onus	0.124
onward	0.334
onyx	0.142
oodles	-0.02
oomph	-0.102
ooze	-0.312
oozing	-0.524
op	-0.04
opacity	-0.058
opal	0.246
opaque	-0.312
ope	-0.25
open	0.389
opener	0.168
opening	0.334
openly	0.206
openness	0.674
opera	0.428
operate	0.164
operatic	-0.25
operation	-0.05
operational	0.124
operations	-0.04
operative	0.082
operator	0.224
ophthalmic	-0.146
ophthalmologist	0.104
opiate	-0.438
opinion	0.188
opinionated	-0.688
opium	-0.448
opponent	-0.413
opportune	0.592
opportunism	0.142
opportunity	0.653
oppose	-0.611
opposed	-0.816
opposing	-0.624
opposite	-0.53
opposites	-0.438
opposition	-0.417
oppress	-0.628
oppressed	-0.762
oppression	-0.84
oppressive	-0.448
oppressor	-0.68
ops	-0.166
opt	0.02
optic	0.326
optical	0.354
optics	0.124
optimal	0.597
optimism	0.898
optimist	0.75
optimistic	0.806
optimum	0.784
option	0.024
optional	0.51
optionally	-0.27
options	0.244
optometrist	-0.108
opulence	0.24
opulent	0.124
opus	-0.084
oracle	0.104
oral	0.06
orange	0.292
orange juice	0.438
orangutan	-0.14
oration	0.292
orator	0.334
oratory	0.204
orb	-0.074
orbit	0.122
orbital	-0.084
orbiting	0.04
orbs	-0.062
orc	-0.52
orchard	0.52
orchestra	0.416
orchid	0.68
ordained	0.47
ordeal	-0.312
order	0.0
orderly	0.688
ordinance	0.23
ordinary	-0.25
ordination	0.376
ordnance	-0.292
ore	0.0
oregano	0.192
organ	0.02
organic	0.438
organism	-0.086
organist	0.48
organization	0.62
organize	0.143
organized	0.632
organizer	0.208
orgasm	0.688
orgies	-0.224
orgy	-0.308
orient	0.334
oriental	0.184
orientation	0.334
orifice	-0.104
origami	0.368
origin	0.458
original	0.53
originality	0.796
originate	0.404
origination	0.52
originator	0.184
ornament	0.122
ornamental	0.326
ornamentation	0.326
ornamented	0.354
ornate	0.624
ornery	-0.278
orphan	-0.734
orphanage	-0.632
orphaned	-0.876
orthodontist	-0.062
orthodox	-0.224
orthodoxy	-0.458
orthogonal	0.0
orthopedic	-0.188
oscillate	-0.102
oscillating	-0.062
oscillation	0.124
oscillatory	-0.25
ostensible	0.084
ostensibly	-0.054
ostentatious	-0.042
ostracized	-0.77
ostrich	0.184
other	-0.056
otter	-0.122
otto	-0.146
ottoman	0.062
ought	-0.124
ounce	0.062
oust	-0.458
outage	-0.388
outback	0.0
outbid	0.188
outboard	-0.104
outbreak	-0.48
outburst	-0.582
outcast	-0.694
outcome	0.23
outcry	-0.458
outdated	-0.666
outdo	0.542
outdoor	0.628
outdoors	0.562
outer	0.104
outfit	0.52
outgoing	0.3
outgrow	0.02
outgrowth	0.542
outhouse	-0.438
outing	0.542
outlandish	-0.104
outlast	0.24
outlaw	-0.49
outlet	0.22
outline	0.084
outlines	0.312
outlive	0.13
outlook	0.66
outlying	-0.08
outnumber	-0.306
outpatient	-0.48
outpost	0.27
outpouring	0.124
output	0.208
outrage	-0.88
outraged	-0.688
outrageous	-0.694
outrank	0.306
outreach	0.08
outright	0.534
outrun	0.062
outset	0.5
outsider	0.0
outskirts	-0.052
outsmart	0.346
outspoken	0.164
outstanding	0.903
outstretched	-0.104
outward	-0.102
outwards	-0.12
outweigh	-0.028
outwit	-0.396
oval	-0.166
ovary	-0.062
ovate	-0.23
ovation	0.438
oven	0.166
overactive	0.334
overall	0.166
overalls	0.0
overbearing	-0.354
overboard	-0.203
overburden	-0.77
overcast	-0.166
overcharged	-0.448
overcoat	0.188
overcome	0.438
overcoming	0.684
overcrowded	-0.416
overdo	-0.688
overdose	-0.78
overdrive	-0.394
overdue	-0.75
overestimate	-0.266
overestimated	-0.312
overflow	-0.204
overflowing	-0.122
overgrown	-0.334
overgrowth	-0.166
overhanging	0.396
overhaul	0.0
overhead	-0.312
overhear	0.3
overheated	-0.5
overjoyed	0.816
overkill	-0.242
overlaid	0.24
overlap	0.188
overlapping	0.19
overlay	0.128
overload	-0.656
overlook	-0.333
overlord	0.5
overlying	0.0
overpaid	-0.142
overpass	0.124
overplayed	-0.552
overpower	-0.104
overpowering	-0.216
overpriced	-0.458
overprotective	-0.104
overrated	-0.376
overreact	-0.388
override	-0.368
overriding	-0.52
overrule	-0.552
overrun	-0.458
oversee	0.082
overseer	0.104
overshadow	-0.334
oversight	-0.23
oversized	0.104
overslept	-0.184
overstate	-0.438
overstock	-0.312
overt	0.416
overtake	0.146
overtaken	0.188
overthemoon	0.286
overthinker	-0.14
overthinking	-0.184
overthrow	-0.48
overtime	-0.106
overtired	-0.58
overture	-0.02
overturn	-0.52
overview	0.23
overweight	-0.896
overwhelm	-0.5
overwhelmed	-0.318
overwhelming	-0.346
overworked	-0.734
overwrought	-0.688
overzealous	-0.146
owe	-0.397
owing	-0.208
owl	0.04
owner	0.552
ownership	0.256
ox	-0.166
oxidation	-0.094
oxide	-0.292
oxygen	0.816
oxymoron	-0.146
oyster	0.0
ozone	0.12
pace	0.02
pacemaker	-0.104
pacific	0.254
pacified	0.604
pacifier	0.23
pacifist	0.326
pacify	0.624
pacing	0.166
pack	0.02
package	0.142
packaging	0.208
packer	0.04
packet	0.164
pact	-0.116
pad	0.368
padded	0.212
padding	0.122
paddle	0.122
paddle boat	0.326
paddock	-0.04
paddy	0.306
padlock	-0.082
padre	0.368
paean	0.104
pagan	-0.416
paganism	-0.52
page	0.354
pageant	0.438
pager	0.02
pagination	-0.082
paging	0.084
pagoda	0.142
pail	-0.104
pain	-0.944
pained	-0.776
painful	-0.833
painfully	-0.688
painkiller	-0.026
painless	0.57
pains	-0.788
painstaking	-0.208
paint	0.172
paintball	0.23
paintbrush	0.428
painted	0.334
painter	0.354
painting	0.584
pair	0.104
paisley	0.062
pajama	0.816
pajamas	0.438
pal	0.624
palace	0.756
palatable	0.646
palate	0.25
pale	-0.438
paleontology	-0.124
palette	0.18
pall	-0.446
palladium	-0.06
pallet	0.208
palliative	0.096
palm	0.062
palmer	-0.04
palomino	0.232
palpable	0.104
palpitations	-0.166
palsy	-0.834
paltry	-0.334
pamper	0.584
pamphlet	0.06
pan	0.468
panacea	-0.16
panache	0.02
pancake	0.604
pancakes	0.688
pancreas	-0.062
panda	0.292
pandemic	-0.68
pandemonium	-0.583
pane	-0.23
panel	-0.062
pang	-0.708
panhandle	-0.118
panic	-0.722
panicattack	-0.49
panicked	-0.8
panicking	-0.812
panicky	-0.432
panier	0.0
panorama	0.438
panoramic	0.084
pansy	0.306
pant	-0.104
pantheon	-0.712
panther	-0.394
panties	0.188
pantomime	0.104
pantry	0.244
pants	0.346
panty	-0.098
pantyhose	0.14
pap	-0.124
papa	0.312
papacy	-0.038
papal	-0.014
papaya	0.26
paper	0.04
paperback	0.266
paperboy	0.042
paperweight	-0.158
paperwork	-0.104
paprika	-0.166
papyrus	-0.082
par	0.23
parable	-0.042
parabola	0.084
parabolic	-0.082
parachute	0.124
parade	0.584
paradigm	0.146
paradise	0.75
paradox	-0.166
paradoxical	-0.188
paraffin	-0.148
paragon	-0.02
paragraph	0.02
parakeet	0.152
paralegal	-0.042
parallax	-0.126
parallel	0.136
parallelism	0.098
paralysis	-0.688
paralyze	-0.624
paramedic	0.346
paramedics	-0.042
paramilitary	-0.692
paramount	0.542
paranoia	-0.708
paranoid	-0.756
paranormal	-0.666
parapet	-0.1
paraphernalia	-0.114
paraphrase	0.0
paraplegic	-0.624
parasite	-0.816
parasitic	-0.926
parasol	0.208
parcel	0.32
parcels	0.102
parched	-0.5
parchment	0.23
pardon	0.048
pare	0.0
parenchyma	0.0
parent	0.624
parentage	0.806
parental	0.52
parenthesis	0.02
parenthetical	-0.02
parenthood	0.5
parenting	0.624
pariah	-0.206
parietal	-0.038
paring	-0.142
parish	0.396
parity	0.164
park	0.632
parka	-0.062
parking	0.554
parkinsons	-0.792
parlance	0.02
parlay	-0.062
parliament	0.146
parliamentary	-0.02
parlor	0.0
parmesan	0.396
parody	0.122
parole	-0.224
parquet	0.082
parrot	0.176
parry	0.02
parse	-0.062
parsimonious	-0.166
parsimony	-0.102
parsley	-0.084
parson	0.166
part	0.326
partake	0.51
partial	-0.142
partiality	-0.25
partially	-0.164
participant	0.424
participate	0.51
participation	0.562
particle	0.042
particular	0.097
particularity	0.34
particulars	0.208
parting	-0.48
partisan	0.23
partisanship	-0.124
partition	0.23
partly	-0.17
partner	0.167
partnership	0.528
partridge	0.166
parts	-0.082
party	0.896
pas	-0.02
pass	0.264
passable	0.376
passage	-0.142
passageway	-0.02
passe	0.062
passed	-0.031
passenger	0.434
passim	-0.084
passing	-0.084
passion	0.708
passionate	0.806
passive	-0.16
passivity	-0.518
passkey	0.292
passport	0.306
password	-0.22
past	-0.02
pasta	0.23
paste	0.0
pastel	0.438
pastime	0.354
pastor	0.396
